strain_id,copper_mm,species,hue_wmean,chroma_median,n,morph
254.0,15.0,Rhodotorula mucilaginosa,32.18697314112192,9.215918685061023,20.0,0
254.0,20.0,Rhodotorula mucilaginosa,26.51541670793438,6.160625330852779,20.0,1
254.0,25.0,Rhodotorula mucilaginosa,26.692203147968034,4.7319647683745,20.0,1
254.0,30.0,Rhodotorula mucilaginosa,354.0223681420387,2.816408005015168,20.0,1
255.0,0.0,Rhodotorula mucilaginosa,6.245884029088746,9.730030160382892,15.0,1
255.0,5.0,Rhodotorula mucilaginosa,35.84004784397787,8.955738482576594,10.0,0
255.0,10.0,Rhodotorula mucilaginosa,39.07654621257455,9.555613172285998,10.0,0
255.0,15.0,Rhodotorula mucilaginosa,39.36078534475481,8.969996146987539,10.0,0
255.0,20.0,Rhodotorula mucilaginosa,45.04444797342383,7.438732638300899,10.0,0
255.0,25.0,Rhodotorula mucilaginosa,43.67061709972237,5.186952048650808,15.0,0
255.0,30.0,Rhodotorula mucilaginosa,46.36647317129298,3.014428276370907,20.0,0
256.0,0.0,Rhodotorula mucilaginosa,5.262020267397778,10.586101682757509,20.0,1
256.0,5.0,Rhodotorula mucilaginosa,39.34393281158887,13.56145886684833,20.0,0
256.0,10.0,Rhodotorula mucilaginosa,41.980606139628264,13.242111128368869,20.0,0
256.0,15.0,Rhodotorula mucilaginosa,45.12808850861063,12.166982247097346,20.0,0
256.0,20.0,Rhodotorula mucilaginosa,50.006595888448906,11.415699191855339,20.0,0
256.0,25.0,Rhodotorula mucilaginosa,54.797404155188545,9.749489899229836,20.0,0
256.0,30.0,Rhodotorula mucilaginosa,55.80582533288957,5.448560039248579,20.0,0
257.0,0.0,Rhodotorula mucilaginosa,5.645287646695716,10.576458570655326,20.0,1
257.0,5.0,Rhodotorula mucilaginosa,38.38573615430186,13.557400841184275,20.0,0
257.0,10.0,Rhodotorula mucilaginosa,41.956437923641495,13.0774367940814,20.0,0
257.0,15.0,Rhodotorula mucilaginosa,44.302624001591134,12.339627037700463,20.0,0
257.0,20.0,Rhodotorula mucilaginosa,49.44712767150151,11.428886351134746,20.0,0
257.0,25.0,Rhodotorula mucilaginosa,54.73587174212487,9.789580097268137,20.0,0
257.0,30.0,Rhodotorula mucilaginosa,53.679931445135644,5.345742077739969,20.0,0
258.0,0.0,Rhodotorula mucilaginosa,8.545539539750228,11.163271100027416,20.0,1
258.0,5.0,Rhodotorula mucilaginosa,40.28233691931553,13.820828153503154,20.0,0
258.0,10.0,Rhodotorula mucilaginosa,44.76445738912683,13.466802284972498,20.0,0
258.0,15.0,Rhodotorula mucilaginosa,47.54823085134186,12.472725482896136,20.0,0
258.0,20.0,Rhodotorula mucilaginosa,52.68333905376995,11.576756196703068,20.0,0
258.0,25.0,Rhodotorula mucilaginosa,56.99008657515229,10.662455974274032,20.0,0
258.0,30.0,Rhodotorula mucilaginosa,56.4027366728162,6.513582002559353,20.0,0
259.0,0.0,,27.70747409293997,6.922958425764764,20.0,1
259.0,5.0,,47.04824910995646,9.918921834466508,20.0,0
259.0,10.0,,45.70773116575114,10.604270796046606,20.0,0
259.0,15.0,,44.15962794463119,11.099438026513443,20.0,0
259.0,20.0,,49.59192730456262,10.42756914861071,20.0,0
259.0,25.0,,55.14749263045195,9.107203520196677,20.0,0
259.0,30.0,,54.62130541472181,4.678181903759694,20.0,0
260.0,0.0,,9.818091673690136,10.934669987801774,20.0,1
260.0,5.0,,35.6175081070339,13.13721684369727,20.0,0
260.0,10.0,,42.463188165318876,12.148198606053015,20.0,0
260.0,15.0,,44.6199443699831,11.654578052718545,20.0,0
260.0,20.0,,42.768953664339215,9.30585296704566,19.0,0
260.0,25.0,,47.66732454670639,7.827854480528314,20.0,0
260.0,30.0,,58.143962259562436,6.789677328165156,17.0,0
261.0,0.0,Rhodotorula sphaerocarpa,14.534176375405501,12.256299292066537,20.0,1
261.0,5.0,Rhodotorula sphaerocarpa,37.774296500151095,14.109808767147765,20.0,0
261.0,10.0,Rhodotorula sphaerocarpa,45.43464591272651,13.084085800665656,15.0,0
261.0,15.0,Rhodotorula sphaerocarpa,49.269382777152224,12.394815946265826,15.0,0
261.0,20.0,Rhodotorula sphaerocarpa,54.93892758992008,10.937312823945575,14.0,0
261.0,25.0,Rhodotorula sphaerocarpa,57.899256347803906,8.103214309238517,10.0,0
261.0,30.0,Rhodotorula sphaerocarpa,68.68503617148116,7.862814623429075,17.0,0
262.0,0.0,Rhodotorula mucilaginosa,23.388458922660007,12.005367045447612,20.0,1
262.0,5.0,Rhodotorula mucilaginosa,37.004173868813,13.67546470018529,20.0,0
262.0,10.0,Rhodotorula mucilaginosa,39.82843885691369,10.995290229671712,15.0,0
262.0,15.0,Rhodotorula mucilaginosa,44.579255455493666,9.38986369341933,15.0,0
262.0,20.0,Rhodotorula mucilaginosa,55.314905369819485,7.476149506989913,10.0,0
262.0,25.0,Rhodotorula mucilaginosa,53.2785384120477,4.413100577793954,10.0,0
262.0,30.0,Rhodotorula mucilaginosa,290.9589251596025,3.6298852599357856,15.0,1
263.0,0.0,Rhodotorula mucilaginosa,22.892006359105363,12.101518123223,20.0,1
263.0,5.0,Rhodotorula mucilaginosa,34.84174407860756,13.603906816886841,20.0,0
263.0,10.0,Rhodotorula mucilaginosa,39.90607369803472,10.782490596115434,15.0,0
263.0,15.0,Rhodotorula mucilaginosa,43.968892373551036,9.66115216759878,15.0,0
263.0,20.0,Rhodotorula mucilaginosa,50.849052520133995,7.750273919009059,19.0,0
263.0,25.0,Rhodotorula mucilaginosa,52.32399530993346,6.362149083683987,15.0,0
263.0,30.0,Rhodotorula mucilaginosa,58.61963847172519,4.711631972645535,17.0,0
264.0,0.0,Rhodotorula mucilaginosa,23.71141542132101,13.066083008248052,20.0,1
264.0,5.0,Rhodotorula mucilaginosa,35.369897561525185,13.983987842914203,20.0,0
264.0,10.0,Rhodotorula mucilaginosa,37.73576326668603,11.139614953378832,20.0,0
264.0,15.0,Rhodotorula mucilaginosa,41.811293922984746,9.24704236476122,20.0,0
264.0,20.0,Rhodotorula mucilaginosa,48.274237364563746,7.943388943004955,19.0,0
264.0,25.0,Rhodotorula mucilaginosa,47.66848711682598,4.78093362381154,20.0,0
264.0,30.0,Rhodotorula mucilaginosa,42.96132217545751,1.707853461252168,20.0,0
265.0,0.0,Rhodotorula mucilaginosa,9.691002030124212,10.319207356502066,20.0,1
265.0,5.0,Rhodotorula mucilaginosa,44.82695648046217,13.263404051982558,20.0,0
265.0,10.0,Rhodotorula mucilaginosa,46.142679031283876,11.167427263387438,20.0,0
265.0,15.0,Rhodotorula mucilaginosa,45.979554855087834,10.033197453669178,20.0,0
265.0,20.0,Rhodotorula mucilaginosa,49.75259954015021,7.703521889604633,19.0,0
265.0,25.0,Rhodotorula mucilaginosa,46.023165480480706,5.678490194292591,20.0,0
265.0,30.0,Rhodotorula mucilaginosa,52.549748416973664,4.181063322296144,19.0,0
266.0,0.0,Rhodotorula sp. clade I,10.388913966693597,10.634801666874838,20.0,1
266.0,5.0,Rhodotorula sp. clade I,44.56210874388461,13.208017725180039,20.0,0
266.0,10.0,Rhodotorula sp. clade I,47.02477162580801,11.740426969529725,20.0,0
266.0,15.0,Rhodotorula sp. clade I,46.423143011071346,10.466978486391403,20.0,0
266.0,20.0,Rhodotorula sp. clade I,49.74514189620932,8.035373585710413,14.0,0
266.0,25.0,Rhodotorula sp. clade I,47.22670249999117,5.785543488846695,15.0,0
266.0,30.0,Rhodotorula sp. clade I,62.49726431461058,5.073794180958722,20.0,0
267.0,0.0,Rhodotorula mucilaginosa,25.081029278069092,7.093102176698142,20.0,1
267.0,5.0,Rhodotorula mucilaginosa,54.262781399233035,11.03881382835246,20.0,0
267.0,10.0,Rhodotorula mucilaginosa,62.940015755569895,9.71425890878219,15.0,0
267.0,15.0,Rhodotorula mucilaginosa,63.67596828476508,9.624225528918776,15.0,0
267.0,20.0,Rhodotorula mucilaginosa,68.41493551102538,8.875597340455412,19.0,0
267.0,25.0,Rhodotorula mucilaginosa,73.21162022320577,7.934016855254383,15.0,0
267.0,30.0,Rhodotorula mucilaginosa,74.05387881819696,5.496451731419118,17.0,0
268.0,0.0,Rhodotorula mucilaginosa,6.03616332042128,8.187667890517845,20.0,1
268.0,5.0,Rhodotorula mucilaginosa,49.90509423445971,9.833878675360879,20.0,0
268.0,10.0,Rhodotorula mucilaginosa,56.3827487343671,9.434392543579722,10.0,0
268.0,15.0,Rhodotorula mucilaginosa,55.284143436169884,8.654647411570778,10.0,0
268.0,20.0,Rhodotorula mucilaginosa,64.11282849934598,7.745400108004393,10.0,0
268.0,30.0,Rhodotorula mucilaginosa,82.57580456400169,7.514849213402405,12.0,0
269.0,0.0,,7.759723393287018,10.300168853940585,20.0,1
269.0,5.0,,35.3258198018783,12.108431062334581,20.0,0
269.0,10.0,,45.04468864181945,11.2556566494683,15.0,0
269.0,15.0,,43.70655728136255,10.81353475051416,15.0,0
269.0,20.0,,43.44600116854341,9.167985991411644,10.0,0
269.0,25.0,,49.79934023278683,8.42122276070941,10.0,0
269.0,30.0,,59.074846129618614,7.10562094982912,15.0,0
270.0,0.0,Rhodotorula diobovata,37.82517734039571,7.360263797596873,20.0,0
270.0,5.0,Rhodotorula diobovata,58.96821601146198,9.973984486165424,20.0,0
270.0,10.0,Rhodotorula diobovata,43.695512662382704,9.384069761582822,20.0,0
270.0,15.0,Rhodotorula diobovata,34.458400336689856,6.053483006415862,20.0,0
270.0,20.0,Rhodotorula diobovata,13.698018262055522,5.864272868419729,19.0,1
270.0,25.0,Rhodotorula diobovata,286.52971969487874,5.792058100842267,20.0,1
270.0,30.0,Rhodotorula diobovata,250.60834790904312,6.148536137694826,20.0,1
271.0,0.0,Rhodotorula mucilaginosa,23.37791346266658,14.21132820343037,20.0,1
271.0,5.0,Rhodotorula mucilaginosa,36.699874799312816,12.775708892027456,20.0,0
271.0,10.0,Rhodotorula mucilaginosa,45.76617163166436,9.557057660237964,15.0,0
271.0,15.0,Rhodotorula mucilaginosa,49.89500716193757,8.74915520202591,15.0,0
271.0,20.0,Rhodotorula mucilaginosa,26.41514094435101,6.26183027401055,14.0,1
271.0,25.0,Rhodotorula mucilaginosa,280.6768833888018,5.559794426201771,10.0,1
271.0,30.0,Rhodotorula mucilaginosa,300.1675432167556,3.5263643353609653,17.0,1
272.0,0.0,Rhodotorula mucilaginosa,9.305342025176495,11.420771509115252,20.0,1
272.0,5.0,Rhodotorula mucilaginosa,32.56259745119581,11.26735637376449,20.0,0
272.0,10.0,Rhodotorula mucilaginosa,34.500438557402155,9.84281691143864,15.0,0
272.0,15.0,Rhodotorula mucilaginosa,36.77286040474046,8.962041683599146,15.0,0
272.0,20.0,Rhodotorula mucilaginosa,39.310560148159915,7.289414677575225,10.0,0
272.0,25.0,Rhodotorula mucilaginosa,49.678875007527836,6.102084885951641,10.0,0
272.0,30.0,Rhodotorula mucilaginosa,54.998618685808545,4.230301083628007,15.0,0
273.0,0.0,Rhodotorula toruloides,5.364614502438652,10.838477929739607,20.0,1
273.0,5.0,Rhodotorula toruloides,34.702250136173824,12.593960325512144,20.0,0
273.0,10.0,Rhodotorula toruloides,39.087935845167145,12.079588863462888,20.0,0
273.0,15.0,Rhodotorula toruloides,41.014577899653986,11.588137866516826,20.0,0
273.0,20.0,Rhodotorula toruloides,47.48855023069882,9.351768496449823,19.0,0
273.0,25.0,Rhodotorula toruloides,51.46910236466753,8.467590363465138,20.0,0
273.0,30.0,Rhodotorula toruloides,57.63088613780753,7.078276589869201,17.0,0
274.0,0.0,Rhodotorula mucilaginosa,3.8157797153401423,6.503129125656226,15.0,1
274.0,5.0,Rhodotorula mucilaginosa,54.92467018470592,10.244236316085972,15.0,0
274.0,10.0,Rhodotorula mucilaginosa,58.69299971503068,8.259401309255734,10.0,0
274.0,15.0,Rhodotorula mucilaginosa,62.021153718473414,8.305535065652986,10.0,0
274.0,20.0,Rhodotorula mucilaginosa,68.84103069306602,7.973183582539284,11.0,0
274.0,25.0,Rhodotorula mucilaginosa,73.3470074586005,6.956055743514465,10.0,0
274.0,30.0,Rhodotorula mucilaginosa,88.54314805315286,5.65121400376296,10.0,0
275.0,0.0,Cystobasidium sp.,4.306256302907517,6.417210856021832,10.0,1
275.0,5.0,Cystobasidium sp.,54.12088306432157,10.039689024267405,10.0,0
275.0,10.0,Cystobasidium sp.,57.93085345402899,8.370149024325006,10.0,0
275.0,15.0,Cystobasidium sp.,62.34143218421927,8.713374854777726,10.0,0
275.0,30.0,Cystobasidium sp.,77.49024822450836,5.763894638079584,10.0,0
276.0,0.0,Rhodotorula mucilaginosa,8.246036439747769,9.91783546193038,20.0,1
276.0,5.0,Rhodotorula mucilaginosa,46.052405674061426,13.245826149542452,20.0,0
276.0,10.0,Rhodotorula mucilaginosa,44.09688262724107,11.387444154565925,15.0,0
276.0,15.0,Rhodotorula mucilaginosa,46.41314029897326,10.750401723926023,15.0,0
276.0,20.0,Rhodotorula mucilaginosa,53.77573514869967,9.33181718636955,10.0,0
276.0,25.0,Rhodotorula mucilaginosa,52.25482081007368,7.971868636195037,10.0,0
276.0,30.0,Rhodotorula mucilaginosa,67.33282026811024,6.266901725834078,12.0,0
277.0,0.0,Rhodotorula mucilaginosa,14.175759041290815,9.780473624121386,20.0,1
277.0,5.0,Rhodotorula mucilaginosa,343.0731670589236,5.5153269650926315,20.0,1
277.0,10.0,Rhodotorula mucilaginosa,40.866787618458375,6.90116867861088,20.0,0
277.0,15.0,Rhodotorula mucilaginosa,43.001174746031865,4.936467416125282,21.0,0
277.0,20.0,Rhodotorula mucilaginosa,24.84708086569155,4.490275731741546,19.0,1
277.0,25.0,Rhodotorula mucilaginosa,49.404440860477294,5.552908845662833,21.0,0
277.0,30.0,Rhodotorula mucilaginosa,45.9148281976742,6.130621987686769,20.0,0
278.0,0.0,Rhodotorula sphaerocarpa,14.503079401358207,12.435890218827792,15.0,1
278.0,5.0,Rhodotorula sphaerocarpa,37.71229176505979,14.533968931199968,15.0,0
278.0,10.0,Rhodotorula sphaerocarpa,43.68676018745127,13.38740435679815,15.0,0
278.0,15.0,Rhodotorula sphaerocarpa,46.35804545163048,12.857187920979522,15.0,0
278.0,25.0,Rhodotorula sphaerocarpa,49.1545193587246,8.97375251358661,10.0,0
278.0,30.0,Rhodotorula sphaerocarpa,65.33540887120674,9.85832406034182,15.0,0
279.0,0.0,Rhodotorula mucilaginosa,23.598572134927302,8.927355810178717,20.0,1
279.0,5.0,Rhodotorula mucilaginosa,44.69975612147569,13.39755299709073,20.0,0
279.0,10.0,Rhodotorula mucilaginosa,52.64085307660345,10.55292258649487,20.0,0
279.0,15.0,Rhodotorula mucilaginosa,56.89313748625331,9.3280314366313,20.0,0
279.0,20.0,Rhodotorula mucilaginosa,55.409925749893205,7.408973046018203,19.0,0
279.0,25.0,Rhodotorula mucilaginosa,63.50659226441009,6.580837369922946,20.0,0
279.0,30.0,Rhodotorula mucilaginosa,53.75846684105553,5.013294948599572,20.0,0
280.0,0.0,Rhodotorula mucilaginosa,12.44153142689642,11.757438657242034,20.0,1
280.0,5.0,Rhodotorula mucilaginosa,38.922556097200264,13.178603530944132,20.0,0
280.0,10.0,Rhodotorula mucilaginosa,39.43473362026438,12.327843096999745,15.0,0
280.0,15.0,Rhodotorula mucilaginosa,41.015705575196385,11.1059991102434,15.0,0
280.0,20.0,Rhodotorula mucilaginosa,47.07109766789287,9.265829398081385,19.0,0
280.0,25.0,Rhodotorula mucilaginosa,49.049849087959984,7.764938896257218,15.0,0
280.0,30.0,Rhodotorula mucilaginosa,57.52132415033762,6.042079482905641,17.0,0
281.0,0.0,Rhodotorula mucilaginosa,8.12436583249237,10.84603722652412,15.0,1
281.0,5.0,Rhodotorula mucilaginosa,38.14411385503626,13.555947496789235,15.0,0
281.0,10.0,Rhodotorula mucilaginosa,37.827227281647566,10.991584537271827,10.0,0
281.0,15.0,Rhodotorula mucilaginosa,41.72396441769197,11.1812025405611,15.0,0
281.0,20.0,Rhodotorula mucilaginosa,50.140732509798525,9.264682748028308,13.0,0
281.0,25.0,Rhodotorula mucilaginosa,56.48318892740377,8.383563744670475,10.0,0
281.0,30.0,Rhodotorula mucilaginosa,63.08990513424437,7.080287454810332,15.0,0
282.0,0.0,Rhodotorula diobovata,32.2948184354034,7.521417379468752,20.0,0
282.0,5.0,Rhodotorula diobovata,63.791196738532555,12.552982615484616,20.0,0
282.0,10.0,Rhodotorula diobovata,65.95730654877566,10.432469199267617,15.0,0
282.0,15.0,Rhodotorula diobovata,63.548364400618354,9.569351342128362,20.0,0
282.0,20.0,Rhodotorula diobovata,62.45297019006197,7.425680807021648,12.0,0
282.0,25.0,Rhodotorula diobovata,55.51825793613482,5.61685636790917,10.0,0
282.0,30.0,Rhodotorula diobovata,26.382030503231764,2.7620369599627432,20.0,1
283.0,0.0,Rhodotorula mucilaginosa,9.038014192521606,10.518977388597651,20.0,1
283.0,5.0,Rhodotorula mucilaginosa,40.41002880365637,11.824827584870313,20.0,0
283.0,15.0,Rhodotorula mucilaginosa,45.40806027212786,10.797048360868523,10.0,0
283.0,20.0,Rhodotorula mucilaginosa,50.56343923514247,9.588913549978807,13.0,0
283.0,30.0,Rhodotorula mucilaginosa,68.71483659702675,7.68746405060449,12.0,0
284.0,0.0,Rhodotorula kratochvilovae,59.51761855036914,6.549960960369676,20.0,0
284.0,5.0,Rhodotorula kratochvilovae,77.4210799423798,10.82941428677481,20.0,0
284.0,10.0,Rhodotorula kratochvilovae,83.5854085094083,10.052511278786238,18.0,0
284.0,15.0,Rhodotorula kratochvilovae,96.70083795325552,6.719491659506444,20.0,0
284.0,20.0,Rhodotorula kratochvilovae,197.75737349703232,2.712568467720266,17.0,0
284.0,25.0,Rhodotorula kratochvilovae,297.7392478945702,4.824306642786022,15.0,1
284.0,30.0,Rhodotorula kratochvilovae,251.39895240493365,6.9757435222729285,15.0,1
285.0,0.0,Rhodotorula mucilaginosa,8.90069661583199,10.9687343121889,20.0,1
285.0,5.0,Rhodotorula mucilaginosa,38.02164019167195,11.770799280922041,20.0,0
285.0,10.0,Rhodotorula mucilaginosa,45.72929596862368,10.131993395094092,15.0,0
285.0,15.0,Rhodotorula mucilaginosa,47.38127435379556,9.835676872769259,20.0,0
285.0,20.0,Rhodotorula mucilaginosa,55.74193556276156,7.447335622687597,17.0,0
285.0,25.0,Rhodotorula mucilaginosa,60.11507727799291,7.358748287991942,15.0,0
285.0,30.0,Rhodotorula mucilaginosa,76.27663110682556,7.404138090257818,20.0,0
286.0,0.0,Rhodotorula mucilaginosa,4.59406462788233,12.130725286798029,20.0,1
286.0,5.0,Rhodotorula mucilaginosa,24.12139730206689,12.645668211832525,20.0,1
286.0,10.0,Rhodotorula mucilaginosa,35.04192461603499,10.365046961904897,15.0,0
286.0,15.0,Rhodotorula mucilaginosa,35.699549911526674,9.675653793177098,20.0,0
286.0,20.0,Rhodotorula mucilaginosa,28.48407961042065,7.374135115113772,12.0,1
286.0,25.0,Rhodotorula mucilaginosa,46.49154912796421,7.127655227574607,10.0,0
286.0,30.0,Rhodotorula mucilaginosa,49.07218795708483,6.075503459936057,20.0,0
287.0,0.0,Rhodotorula toruloides,22.891606360533984,6.400690226548358,20.0,1
287.0,5.0,Rhodotorula toruloides,53.461694627382386,9.606881935643504,20.0,0
287.0,15.0,Rhodotorula toruloides,49.18772406699976,4.611274686823672,10.0,0
287.0,20.0,Rhodotorula toruloides,48.92679568840985,2.473438125670956,13.0,0
287.0,30.0,Rhodotorula toruloides,104.99890871376438,1.2149912431878729,10.0,0
288.0,0.0,Rhodotorula pacifica,2.801488088509743,10.901713274879679,20.0,1
288.0,5.0,Rhodotorula pacifica,35.04153343123922,12.020755180593593,19.0,0
288.0,10.0,Rhodotorula pacifica,46.938905869303774,10.48572810399279,20.0,0
288.0,15.0,Rhodotorula pacifica,44.17678305145062,9.21378831771062,20.0,0
288.0,20.0,Rhodotorula pacifica,40.1812851169255,7.805607153102005,19.0,0
288.0,25.0,Rhodotorula pacifica,44.42747702204048,7.32046506546869,15.0,0
288.0,30.0,Rhodotorula pacifica,54.099647152928355,5.727386904874432,17.0,0
289.0,0.0,Rhodotorula mucilaginosa,12.028313897770236,11.608298562249368,20.0,1
289.0,5.0,Rhodotorula mucilaginosa,38.081483900163974,14.432543357018782,19.0,0
289.0,10.0,Rhodotorula mucilaginosa,42.209767609092054,11.31809058443483,20.0,0
289.0,15.0,Rhodotorula mucilaginosa,41.62649091398172,10.895331102850324,20.0,0
289.0,20.0,Rhodotorula mucilaginosa,42.5726804645732,8.991735295613415,19.0,0
289.0,25.0,Rhodotorula mucilaginosa,44.22098484569566,6.460110257097135,20.0,0
289.0,30.0,Rhodotorula mucilaginosa,44.529229932142634,4.859665238508124,20.0,0
290.0,0.0,Rhodotorula mucilaginosa,10.418913273119582,8.969181146845273,20.0,1
290.0,5.0,Rhodotorula mucilaginosa,30.818592117273344,9.75898433679345,20.0,1
290.0,10.0,Rhodotorula mucilaginosa,53.93984816859377,10.60984944218947,15.0,0
290.0,15.0,Rhodotorula mucilaginosa,30.429799274668163,6.759046058914629,15.0,1
290.0,20.0,Rhodotorula mucilaginosa,37.68969417107335,4.352264640615397,15.0,0
290.0,25.0,Rhodotorula mucilaginosa,17.17970790777819,7.1212282069605655,15.0,1
290.0,30.0,Rhodotorula mucilaginosa,21.77095422847202,3.1229630459053164,15.0,1
291.0,0.0,Rhodotorula diobovata,25.266635720708592,6.894342874579338,20.0,1
291.0,5.0,Rhodotorula diobovata,56.71966427410949,15.187815137860452,15.0,0
291.0,10.0,Rhodotorula diobovata,48.345288861641485,11.960941299389033,15.0,0
291.0,15.0,Rhodotorula diobovata,54.37478752712283,10.178905988773638,15.0,0
291.0,20.0,Rhodotorula diobovata,50.28839590752891,8.47241212735004,10.0,0
291.0,25.0,Rhodotorula diobovata,49.50274633221689,7.414850986006822,10.0,0
291.0,30.0,Rhodotorula diobovata,40.345177604897266,3.247256736010499,15.0,0
292.0,10.0,Rhodotorula graminis,32.94874841043713,10.802877085220684,15.0,0
292.0,15.0,Rhodotorula graminis,38.29196318537929,8.956664321809935,10.0,0
292.0,20.0,Rhodotorula graminis,49.66026664540512,8.463880161397398,11.0,0
292.0,25.0,Rhodotorula graminis,47.11990014813015,6.286162426396306,20.0,0
293.0,0.0,Rhodotorula mucilaginosa,22.115851748595382,13.199734468758418,20.0,1
293.0,5.0,Rhodotorula mucilaginosa,35.001261260573614,13.875558076224626,19.0,0
293.0,15.0,Rhodotorula mucilaginosa,38.055585730880445,10.848262458876562,10.0,0
293.0,20.0,Rhodotorula mucilaginosa,51.53578340862756,8.55233587584936,13.0,0
293.0,30.0,Rhodotorula mucilaginosa,43.46651735869506,5.461947038878631,12.0,0
294.0,0.0,Rhodotorula graminis,21.825868308905367,9.617601291279566,10.0,1
294.0,5.0,Rhodotorula graminis,42.0564122110439,12.361980032884077,14.0,0
294.0,10.0,Rhodotorula graminis,44.54447830459587,6.842711916965509,10.0,0
294.0,15.0,Rhodotorula graminis,61.26574948391542,9.730448799517966,10.0,0
294.0,20.0,Rhodotorula graminis,45.872126450823906,6.104811785213689,18.0,0
294.0,25.0,Rhodotorula graminis,39.77412526687881,3.2698693104960808,15.0,0
294.0,30.0,Rhodotorula graminis,341.7144141795317,3.3590706969207376,15.0,1
295.0,0.0,Rhodotorula mucilaginosa,20.870686469501127,12.882656103280471,20.0,1
295.0,5.0,Rhodotorula mucilaginosa,36.65315450147819,12.097068673816317,16.0,0
295.0,10.0,Rhodotorula mucilaginosa,44.68385462115862,9.618285640894666,20.0,0
295.0,15.0,Rhodotorula mucilaginosa,48.92974280029862,8.268933472614856,20.0,0
295.0,20.0,Rhodotorula mucilaginosa,49.48674662594703,8.830730435480923,19.0,0
295.0,25.0,Rhodotorula mucilaginosa,48.07503454087837,8.389581123824463,20.0,0
295.0,30.0,Rhodotorula mucilaginosa,21.154675019385476,2.882791845735872,17.0,1
296.0,0.0,Rhodotorula mucilaginosa,24.60846656225735,12.265159313125228,20.0,1
296.0,5.0,Rhodotorula mucilaginosa,37.972416906556774,13.847924178657726,15.0,0
296.0,10.0,Rhodotorula mucilaginosa,39.180091495278035,11.084533633314514,10.0,0
296.0,15.0,Rhodotorula mucilaginosa,39.52946208177986,9.56971928208094,15.0,0
296.0,20.0,Rhodotorula mucilaginosa,42.768213048250395,6.968223843503184,17.0,0
296.0,25.0,Rhodotorula mucilaginosa,40.322600678979185,5.419681143314825,10.0,0
296.0,30.0,Rhodotorula mucilaginosa,337.1092578113337,2.4190120978732743,17.0,1
297.0,0.0,Rhodotorula diobovata,25.43437214789307,9.07117215466042,10.0,1
297.0,5.0,Rhodotorula diobovata,51.51482619546561,10.124451677653058,11.0,0
297.0,10.0,Rhodotorula diobovata,54.55054019803057,9.562357195547236,10.0,0
297.0,15.0,Rhodotorula diobovata,255.04550137597403,6.126210789266361,10.0,1
298.0,0.0,Rhodotorula mucilaginosa,21.695469921503218,11.43339208068705,15.0,1
298.0,5.0,Rhodotorula mucilaginosa,37.11858943127762,13.841460355805609,15.0,0
298.0,10.0,Rhodotorula mucilaginosa,49.248621164768004,12.410395613264956,15.0,0
298.0,15.0,Rhodotorula mucilaginosa,42.6846439910559,10.516607130638192,10.0,0
298.0,25.0,Rhodotorula mucilaginosa,64.22304231834687,7.184401633202607,10.0,0
298.0,30.0,Rhodotorula mucilaginosa,34.24381749693871,3.7201673401595334,10.0,0
299.0,0.0,Rhodotorula mucilaginosa,11.408471912498518,9.013932378527072,20.0,1
299.0,5.0,Rhodotorula mucilaginosa,31.600775344058487,9.512870611238135,15.0,0
299.0,10.0,Rhodotorula mucilaginosa,24.01278748672894,6.869231777143401,10.0,1
299.0,15.0,Rhodotorula mucilaginosa,22.41404540014163,6.110206135006589,15.0,1
299.0,20.0,Rhodotorula mucilaginosa,312.24660617006083,4.266372903678309,18.0,1
299.0,25.0,Rhodotorula mucilaginosa,278.57038268141036,5.443966212935943,10.0,1
299.0,30.0,Rhodotorula mucilaginosa,355.1194108656656,2.841319884316533,14.0,1
300.0,0.0,Rhodotorula mucilaginosa,11.512125393444268,10.250423298075045,20.0,1
300.0,5.0,Rhodotorula mucilaginosa,43.56589613365763,12.995505050827987,16.0,0
300.0,10.0,Rhodotorula mucilaginosa,44.3692963753197,11.45444256983991,15.0,0
300.0,15.0,Rhodotorula mucilaginosa,46.337080059313955,10.46648053897256,15.0,0
300.0,20.0,Rhodotorula mucilaginosa,45.04485734515844,7.554009431066292,15.0,0
300.0,25.0,Rhodotorula mucilaginosa,45.56940689910291,5.876538474061403,15.0,0
300.0,30.0,Rhodotorula mucilaginosa,54.12148939866759,4.404010141798881,15.0,0
301.0,0.0,Rhodotorula paludigena,39.36463449962122,9.365293130443577,10.0,0
301.0,10.0,Rhodotorula paludigena,54.14006819333492,11.386057989504174,10.0,0
301.0,15.0,Rhodotorula paludigena,63.837357445445235,7.87741996011523,10.0,0
301.0,20.0,Rhodotorula paludigena,78.71559355319029,6.549310701177056,14.0,0
301.0,25.0,Rhodotorula paludigena,65.71980129930598,6.325758860718606,15.0,0
302.0,0.0,Rhodotorula sp. clade XI,22.416908503244827,4.71540266128625,20.0,1
302.0,5.0,Rhodotorula sp. clade XI,52.574557128912225,8.228429185412285,20.0,0
302.0,10.0,Rhodotorula sp. clade XI,57.688124068060766,9.60852258427789,20.0,0
302.0,15.0,Rhodotorula sp. clade XI,71.25547534934498,8.740059616123308,20.0,0
302.0,20.0,Rhodotorula sp. clade XI,87.78499991793504,7.466312666598551,14.0,0
302.0,25.0,Rhodotorula sp. clade XI,59.063547392054325,5.930306205305589,16.0,0
302.0,30.0,Rhodotorula sp. clade XI,87.48315416288072,5.588109052921804,20.0,0
