strain_id,species,pace_loglog
75.0,Rhodotorula mucilaginosa,0.8928546910297049
75.0,Rhodotorula mucilaginosa,0.3033999059710705
75.0,Rhodotorula mucilaginosa,0.2872940599806944
75.0,Rhodotorula mucilaginosa,1.387013333131596
75.0,Rhodotorula mucilaginosa,1.387013333131596
75.0,Rhodotorula mucilaginosa,1.387013333131596
75.0,Rhodotorula mucilaginosa,1.387013333131596
75.0,Rhodotorula mucilaginosa,1.387013333131596
76.0,Rhodotorula mucilaginosa,0.4051518595398839
76.0,Rhodotorula mucilaginosa,0.4051518595398839
76.0,Rhodotorula mucilaginosa,0.2828592272023551
76.0,Rhodotorula mucilaginosa,0.2828592272023551
76.0,Rhodotorula mucilaginosa,0.2828592272023551
76.0,Rhodotorula mucilaginosa,0.2709039221809514
76.0,Rhodotorula mucilaginosa,0.2828592272023551
76.0,Rhodotorula mucilaginosa,0.3071461618236455
76.0,Rhodotorula mucilaginosa,0.3145032863397372
76.0,Rhodotorula mucilaginosa,0.768502633566565
76.0,Rhodotorula mucilaginosa,0.8202621151013298
76.0,Rhodotorula mucilaginosa,0.8202621151013298
76.0,Rhodotorula mucilaginosa,0.8202621151013298
76.0,Rhodotorula mucilaginosa,0.8202621151013298
76.0,Rhodotorula mucilaginosa,0.38312579296719046
76.0,Rhodotorula mucilaginosa,0.38312579296719046
76.0,Rhodotorula mucilaginosa,1.0493993101041583
76.0,Rhodotorula mucilaginosa,1.0493993101041583
76.0,Rhodotorula mucilaginosa,1.0493993101041583
76.0,Rhodotorula mucilaginosa,1.0493993101041583
76.0,Rhodotorula mucilaginosa,1.0493993101041583
76.0,Rhodotorula mucilaginosa,0.35942276053795313
76.0,Rhodotorula mucilaginosa,0.3925685948009137
76.0,Rhodotorula mucilaginosa,0.9845253056061095
76.0,Rhodotorula mucilaginosa,0.8852466763367388
76.0,Rhodotorula mucilaginosa,0.8610918765554597
76.0,Rhodotorula mucilaginosa,0.8610918765554597
76.0,Rhodotorula mucilaginosa,0.8610918765554597
77.0,Rhodotorula mucilaginosa,0.29859431302121303
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.017986397242890365
77.0,Rhodotorula mucilaginosa,0.4573118301259191
77.0,Rhodotorula mucilaginosa,0.41590867712818613
77.0,Rhodotorula mucilaginosa,0.6642735057638303
77.0,Rhodotorula mucilaginosa,0.6642735057638303
77.0,Rhodotorula mucilaginosa,0.6642735057638303
77.0,Rhodotorula mucilaginosa,0.6642735057638303
77.0,Rhodotorula mucilaginosa,0.6642735057638303
77.0,Rhodotorula mucilaginosa,0.333877509899319
77.0,Rhodotorula mucilaginosa,0.36707815102607544
77.0,Rhodotorula mucilaginosa,0.4214832054047503
77.0,Rhodotorula mucilaginosa,0.4214832054047503
77.0,Rhodotorula mucilaginosa,0.4214832054047503
77.0,Rhodotorula mucilaginosa,0.4214832054047503
77.0,Rhodotorula mucilaginosa,0.4214832054047503
77.0,Rhodotorula mucilaginosa,0.33139663341180386
77.0,Rhodotorula mucilaginosa,0.3617400936875034
77.0,Rhodotorula mucilaginosa,-0.1938436292637633
77.0,Rhodotorula mucilaginosa,-0.1938436292637633
77.0,Rhodotorula mucilaginosa,-0.1938436292637633
77.0,Rhodotorula mucilaginosa,-0.1938436292637633
77.0,Rhodotorula mucilaginosa,-0.1938436292637633
78.0,Rhodotorula mucilaginosa,0.33590929188869734
78.0,Rhodotorula mucilaginosa,0.30883168207112566
78.0,Rhodotorula mucilaginosa,0.36109242736501607
78.0,Rhodotorula mucilaginosa,0.30883168207112566
78.0,Rhodotorula mucilaginosa,0.30883168207112566
78.0,Rhodotorula mucilaginosa,0.30883168207112566
78.0,Rhodotorula mucilaginosa,0.30883168207112566
78.0,Rhodotorula mucilaginosa,0.3581107254593672
78.0,Rhodotorula mucilaginosa,0.35472269098238185
78.0,Rhodotorula mucilaginosa,0.8401004842340933
78.0,Rhodotorula mucilaginosa,0.8401004842340933
78.0,Rhodotorula mucilaginosa,0.8401004842340933
78.0,Rhodotorula mucilaginosa,0.8401004842340933
78.0,Rhodotorula mucilaginosa,0.8401004842340933
78.0,Rhodotorula mucilaginosa,0.35896165881908765
78.0,Rhodotorula mucilaginosa,0.35263280504164746
78.0,Rhodotorula mucilaginosa,0.6805289012101354
78.0,Rhodotorula mucilaginosa,0.6805289012101354
78.0,Rhodotorula mucilaginosa,0.6805289012101354
78.0,Rhodotorula mucilaginosa,0.5612893674716602
78.0,Rhodotorula mucilaginosa,0.6805289012101354
78.0,Rhodotorula mucilaginosa,0.30190820783413613
78.0,Rhodotorula mucilaginosa,0.34327849759208395
78.0,Rhodotorula mucilaginosa,0.09364302813674416
78.0,Rhodotorula mucilaginosa,0.09364302813674416
78.0,Rhodotorula mucilaginosa,0.09364302813674416
78.0,Rhodotorula mucilaginosa,0.09364302813674416
78.0,Rhodotorula mucilaginosa,0.09364302813674416
79.0,Rhodotorula mucilaginosa,0.3230416162797758
79.0,Rhodotorula mucilaginosa,0.34127548819444786
79.0,Rhodotorula mucilaginosa,0.5855320729469087
79.0,Rhodotorula mucilaginosa,0.6277120737960478
79.0,Rhodotorula mucilaginosa,0.5855320729469087
79.0,Rhodotorula mucilaginosa,0.5855320729469087
79.0,Rhodotorula mucilaginosa,0.5855320729469087
79.0,Rhodotorula mucilaginosa,0.484722147328249
79.0,Rhodotorula mucilaginosa,0.6952274395182342
79.0,Rhodotorula mucilaginosa,0.6952274395182342
79.0,Rhodotorula mucilaginosa,0.6952274395182342
79.0,Rhodotorula mucilaginosa,0.6952274395182342
79.0,Rhodotorula mucilaginosa,0.6952274395182342
79.0,Rhodotorula mucilaginosa,0.4201699061936825
79.0,Rhodotorula mucilaginosa,0.3335283791154259
79.0,Rhodotorula mucilaginosa,0.9382281601170801
79.0,Rhodotorula mucilaginosa,0.9382281601170801
79.0,Rhodotorula mucilaginosa,0.9382281601170801
79.0,Rhodotorula mucilaginosa,0.9382281601170801
79.0,Rhodotorula mucilaginosa,0.9382281601170801
79.0,Rhodotorula mucilaginosa,0.345949664388098
79.0,Rhodotorula mucilaginosa,0.1708863440784812
79.0,Rhodotorula mucilaginosa,0.1708863440784812
80.0,Rhodotorula pacifica,0.3158847800024264
80.0,Rhodotorula pacifica,0.3328731424074523
80.0,Rhodotorula pacifica,0.5800079074504992
80.0,Rhodotorula pacifica,0.5800079074504992
80.0,Rhodotorula pacifica,0.5800079074504992
80.0,Rhodotorula pacifica,0.5800079074504992
80.0,Rhodotorula pacifica,0.5800079074504992
80.0,Rhodotorula pacifica,0.28021545668963577
80.0,Rhodotorula pacifica,0.3358290744645319
80.0,Rhodotorula pacifica,0.3642120015938315
80.0,Rhodotorula pacifica,0.3642120015938315
80.0,Rhodotorula pacifica,0.3642120015938315
80.0,Rhodotorula pacifica,0.3642120015938315
80.0,Rhodotorula pacifica,0.3642120015938315
80.0,Rhodotorula pacifica,0.3124389456061189
80.0,Rhodotorula pacifica,0.3731369533281409
80.0,Rhodotorula pacifica,0.8115486697371593
80.0,Rhodotorula pacifica,0.29263068300489964
80.0,Rhodotorula pacifica,0.36373357661938466
81.0,Rhodotorula mucilaginosa,0.31721688686517907
81.0,Rhodotorula mucilaginosa,0.31721688686517907
81.0,Rhodotorula mucilaginosa,0.8143190411839507
81.0,Rhodotorula mucilaginosa,0.8143190411839507
81.0,Rhodotorula mucilaginosa,0.8143190411839507
81.0,Rhodotorula mucilaginosa,0.8143190411839507
81.0,Rhodotorula mucilaginosa,0.8143190411839507
81.0,Rhodotorula mucilaginosa,0.32831842323508265
81.0,Rhodotorula mucilaginosa,0.7111532234794986
81.0,Rhodotorula mucilaginosa,0.7111532234794986
81.0,Rhodotorula mucilaginosa,0.31772021655180543
81.0,Rhodotorula mucilaginosa,0.7111532234794986
81.0,Rhodotorula mucilaginosa,0.7111532234794986
81.0,Rhodotorula mucilaginosa,0.7111532234794986
81.0,Rhodotorula mucilaginosa,0.3658761626507453
81.0,Rhodotorula mucilaginosa,0.3658761626507453
81.0,Rhodotorula mucilaginosa,1.1394763543313204
81.0,Rhodotorula mucilaginosa,1.1394763543313204
81.0,Rhodotorula mucilaginosa,1.1394763543313204
81.0,Rhodotorula mucilaginosa,0.6967432584630091
81.0,Rhodotorula mucilaginosa,1.1394763543313204
81.0,Rhodotorula mucilaginosa,0.27934534625808555
81.0,Rhodotorula mucilaginosa,0.30163299897434676
81.0,Rhodotorula mucilaginosa,0.3642273604528436
81.0,Rhodotorula mucilaginosa,0.3642273604528436
81.0,Rhodotorula mucilaginosa,0.3642273604528436
81.0,Rhodotorula mucilaginosa,0.3642273604528436
81.0,Rhodotorula mucilaginosa,0.3642273604528436
83.0,Rhodotorula mucilaginosa,0.31336988890337625
83.0,Rhodotorula mucilaginosa,0.3393913935877831
83.0,Rhodotorula mucilaginosa,0.34966359888716264
83.0,Rhodotorula mucilaginosa,0.34966359888716264
83.0,Rhodotorula mucilaginosa,0.34966359888716264
83.0,Rhodotorula mucilaginosa,0.34966359888716264
83.0,Rhodotorula mucilaginosa,0.34966359888716264
83.0,Rhodotorula mucilaginosa,-0.396747968458439
83.0,Rhodotorula mucilaginosa,-0.396747968458439
83.0,Rhodotorula mucilaginosa,-0.396747968458439
83.0,Rhodotorula mucilaginosa,-0.396747968458439
83.0,Rhodotorula mucilaginosa,0.40084326907592255
83.0,Rhodotorula mucilaginosa,0.3887868782469433
83.0,Rhodotorula mucilaginosa,0.4854639103551783
83.0,Rhodotorula mucilaginosa,0.6792932540966132
83.0,Rhodotorula mucilaginosa,0.4854639103551783
83.0,Rhodotorula mucilaginosa,0.4854639103551783
83.0,Rhodotorula mucilaginosa,0.4854639103551783
83.0,Rhodotorula mucilaginosa,0.3282582980088759
83.0,Rhodotorula mucilaginosa,0.3282582980088759
83.0,Rhodotorula mucilaginosa,0.7824147010358539
83.0,Rhodotorula mucilaginosa,0.7824147010358539
83.0,Rhodotorula mucilaginosa,0.7824147010358539
83.0,Rhodotorula mucilaginosa,0.7824147010358539
83.0,Rhodotorula mucilaginosa,0.7824147010358539
84.0,Rhodotorula paludigena,0.3858856620384327
84.0,Rhodotorula paludigena,0.1247922101720626
84.0,Rhodotorula paludigena,0.1247922101720626
84.0,Rhodotorula paludigena,0.1247922101720626
84.0,Rhodotorula paludigena,0.1247922101720626
84.0,Rhodotorula paludigena,0.1247922101720626
84.0,Rhodotorula paludigena,0.1247922101720626
85.0,Rhodotorula paludigena,0.30738944974049903
85.0,Rhodotorula paludigena,0.29880789466702146
85.0,Rhodotorula paludigena,0.09082585823936212
85.0,Rhodotorula paludigena,0.09082585823936212
85.0,Rhodotorula paludigena,0.09082585823936212
85.0,Rhodotorula paludigena,0.09082585823936212
85.0,Rhodotorula paludigena,0.09082585823936212
85.0,Rhodotorula paludigena,0.31996689688558144
85.0,Rhodotorula paludigena,0.351799884107662
85.0,Rhodotorula paludigena,0.40018452398715704
85.0,Rhodotorula paludigena,0.40018452398715704
85.0,Rhodotorula paludigena,0.40018452398715704
85.0,Rhodotorula paludigena,0.40018452398715704
85.0,Rhodotorula paludigena,0.40018452398715704
86.0,Rhodotorula mucilaginosa,0.27161923610067307
86.0,Rhodotorula mucilaginosa,0.294712715893192
86.0,Rhodotorula mucilaginosa,0.4050117521624673
86.0,Rhodotorula mucilaginosa,0.4050117521624673
86.0,Rhodotorula mucilaginosa,0.4050117521624673
86.0,Rhodotorula mucilaginosa,0.4050117521624673
86.0,Rhodotorula mucilaginosa,0.3693503594046042
86.0,Rhodotorula mucilaginosa,0.3693503594046042
86.0,Rhodotorula mucilaginosa,0.8594746632429535
86.0,Rhodotorula mucilaginosa,0.8594746632429535
86.0,Rhodotorula mucilaginosa,0.8594746632429535
86.0,Rhodotorula mucilaginosa,0.8594746632429535
86.0,Rhodotorula mucilaginosa,0.8594746632429535
86.0,Rhodotorula mucilaginosa,0.35767784247656886
86.0,Rhodotorula mucilaginosa,0.4497074406742697
86.0,Rhodotorula mucilaginosa,0.4497074406742697
86.0,Rhodotorula mucilaginosa,0.4497074406742697
86.0,Rhodotorula mucilaginosa,0.4497074406742697
86.0,Rhodotorula mucilaginosa,0.4497074406742697
86.0,Rhodotorula mucilaginosa,0.4337083953086043
86.0,Rhodotorula mucilaginosa,-0.04262289734438395
86.0,Rhodotorula mucilaginosa,-0.04262289734438395
86.0,Rhodotorula mucilaginosa,-0.04262289734438395
86.0,Rhodotorula mucilaginosa,-0.04262289734438395
86.0,Rhodotorula mucilaginosa,-0.04262289734438395
88.0,Rhodotorula toruloides,0.3399375038146496
88.0,Rhodotorula toruloides,0.012134968261421285
88.0,Rhodotorula toruloides,0.012134968261421285
88.0,Rhodotorula toruloides,0.012134968261421285
88.0,Rhodotorula toruloides,0.3064792932275416
88.0,Rhodotorula toruloides,0.2520089412504462
88.0,Rhodotorula toruloides,0.40689286778205375
88.0,Rhodotorula toruloides,0.40689286778205375
88.0,Rhodotorula toruloides,0.40689286778205375
88.0,Rhodotorula toruloides,0.40689286778205375
88.0,Rhodotorula toruloides,0.40689286778205375
88.0,Rhodotorula toruloides,0.36671087650342715
88.0,Rhodotorula toruloides,0.2915703830956666
88.0,Rhodotorula toruloides,0.4345353024352394
88.0,Rhodotorula toruloides,0.3910007922273913
88.0,Rhodotorula toruloides,0.3910007922273913
88.0,Rhodotorula toruloides,0.3910007922273913
88.0,Rhodotorula toruloides,0.3910007922273913
89.0,Rhodotorula mucilaginosa,0.3151025966323477
89.0,Rhodotorula mucilaginosa,0.328090891614352
89.0,Rhodotorula mucilaginosa,0.7844533789233257
89.0,Rhodotorula mucilaginosa,0.7844533789233257
89.0,Rhodotorula mucilaginosa,0.7844533789233257
89.0,Rhodotorula mucilaginosa,0.7844533789233257
89.0,Rhodotorula mucilaginosa,0.7844533789233257
89.0,Rhodotorula mucilaginosa,0.3475374325029425
89.0,Rhodotorula mucilaginosa,0.39973222120595614
89.0,Rhodotorula mucilaginosa,0.6956492709448096
89.0,Rhodotorula mucilaginosa,0.6956492709448096
89.0,Rhodotorula mucilaginosa,0.8892197690885587
89.0,Rhodotorula mucilaginosa,0.6956492709448096
89.0,Rhodotorula mucilaginosa,0.6956492709448096
89.0,Rhodotorula mucilaginosa,-0.22301705527940113
89.0,Rhodotorula mucilaginosa,-0.3017138330686248
89.0,Rhodotorula mucilaginosa,-0.3017138330686248
89.0,Rhodotorula mucilaginosa,-0.3017138330686248
89.0,Rhodotorula mucilaginosa,0.2821174470773319
89.0,Rhodotorula mucilaginosa,0.31984276539332834
89.0,Rhodotorula mucilaginosa,-0.13548659654238465
89.0,Rhodotorula mucilaginosa,-0.13548659654238465
89.0,Rhodotorula mucilaginosa,-0.13548659654238465
89.0,Rhodotorula mucilaginosa,-0.13548659654238465
89.0,Rhodotorula mucilaginosa,-0.13548659654238465
91.0,Rhodotorula diobovata,0.29664260520400587
91.0,Rhodotorula diobovata,0.3599928481450664
91.0,Rhodotorula diobovata,0.27627092894949057
91.0,Rhodotorula diobovata,0.27627092894949057
91.0,Rhodotorula diobovata,0.27627092894949057
91.0,Rhodotorula diobovata,0.27627092894949057
91.0,Rhodotorula diobovata,0.27627092894949057
91.0,Rhodotorula diobovata,0.4075344813509802
91.0,Rhodotorula diobovata,0.40393793071564976
91.0,Rhodotorula diobovata,0.4264791508197301
91.0,Rhodotorula diobovata,0.0241267371392994
91.0,Rhodotorula diobovata,0.0241267371392994
91.0,Rhodotorula diobovata,0.0241267371392994
91.0,Rhodotorula diobovata,0.0241267371392994
91.0,Rhodotorula diobovata,0.4034364958082538
91.0,Rhodotorula diobovata,0.4718833627315926
91.0,Rhodotorula diobovata,0.33485690458696843
91.0,Rhodotorula diobovata,0.33485690458696843
91.0,Rhodotorula diobovata,0.5806645027773392
91.0,Rhodotorula diobovata,0.33485690458696843
91.0,Rhodotorula diobovata,0.33485690458696843
91.0,Rhodotorula diobovata,0.3846429245072936
91.0,Rhodotorula diobovata,0.43204496405656284
91.0,Rhodotorula diobovata,-0.8586157346323599
91.0,Rhodotorula diobovata,-0.8586157346323599
91.0,Rhodotorula diobovata,-0.8586157346323599
91.0,Rhodotorula diobovata,-0.8586157346323599
91.0,Rhodotorula diobovata,-0.8586157346323599
92.0,Rhodotorula taiwanensis,0.38081232391088515
92.0,Rhodotorula taiwanensis,0.45516387325059343
92.0,Rhodotorula taiwanensis,0.8162258343069815
92.0,Rhodotorula taiwanensis,0.8162258343069815
92.0,Rhodotorula taiwanensis,0.8162258343069815
92.0,Rhodotorula taiwanensis,0.8162258343069815
92.0,Rhodotorula taiwanensis,0.31648318275378423
92.0,Rhodotorula taiwanensis,0.31648318275378423
92.0,Rhodotorula taiwanensis,0.232107653718516
92.0,Rhodotorula taiwanensis,0.232107653718516
92.0,Rhodotorula taiwanensis,0.232107653718516
92.0,Rhodotorula taiwanensis,0.232107653718516
92.0,Rhodotorula taiwanensis,0.7966756413425025
92.0,Rhodotorula taiwanensis,0.587262337979615
92.0,Rhodotorula taiwanensis,0.19990990446069626
92.0,Rhodotorula taiwanensis,0.19990990446069626
92.0,Rhodotorula taiwanensis,0.19990990446069626
92.0,Rhodotorula taiwanensis,0.19990990446069626
92.0,Rhodotorula taiwanensis,0.19990990446069626
92.0,Rhodotorula taiwanensis,0.2791402522341888
92.0,Rhodotorula taiwanensis,0.3439219858243078
92.0,Rhodotorula taiwanensis,0.4649255114896409
92.0,Rhodotorula taiwanensis,0.4649255114896409
92.0,Rhodotorula taiwanensis,0.4649255114896409
92.0,Rhodotorula taiwanensis,0.4649255114896409
92.0,Rhodotorula taiwanensis,0.4649255114896409
93.0,Rhodotorula paludigena,0.359241094375108
93.0,Rhodotorula paludigena,-0.24084892646251455
93.0,Rhodotorula paludigena,-0.24084892646251455
93.0,Rhodotorula paludigena,-0.24084892646251455
93.0,Rhodotorula paludigena,0.32367335959947946
93.0,Rhodotorula paludigena,0.145244742129576
93.0,Rhodotorula paludigena,0.145244742129576
93.0,Rhodotorula paludigena,0.145244742129576
93.0,Rhodotorula paludigena,0.145244742129576
93.0,Rhodotorula paludigena,0.145244742129576
93.0,Rhodotorula paludigena,0.2944639523316205
93.0,Rhodotorula paludigena,0.3367472606236616
93.0,Rhodotorula paludigena,0.16176725001306602
94.0,Rhodotorula paludigena,0.3447392184057793
94.0,Rhodotorula paludigena,0.35040384756840864
94.0,Rhodotorula paludigena,0.220467477789345
94.0,Rhodotorula paludigena,0.220467477789345
94.0,Rhodotorula paludigena,0.220467477789345
94.0,Rhodotorula paludigena,0.220467477789345
94.0,Rhodotorula paludigena,0.220467477789345
95.0,Rhodotorula mucilaginosa,0.32899647660126385
95.0,Rhodotorula mucilaginosa,0.2921298328025008
95.0,Rhodotorula mucilaginosa,0.6407138814102361
95.0,Rhodotorula mucilaginosa,0.38396916851794427
95.0,Rhodotorula mucilaginosa,0.4001652034272648
95.0,Rhodotorula mucilaginosa,0.4058679792131159
95.0,Rhodotorula mucilaginosa,0.7913741169586089
95.0,Rhodotorula mucilaginosa,0.7184235366153451
95.0,Rhodotorula mucilaginosa,0.7913741169586089
95.0,Rhodotorula mucilaginosa,0.7913741169586089
95.0,Rhodotorula mucilaginosa,0.2876885459005139
95.0,Rhodotorula mucilaginosa,0.28387221947067676
95.0,Rhodotorula mucilaginosa,0.42808540650665805
95.0,Rhodotorula mucilaginosa,0.42808540650665805
95.0,Rhodotorula mucilaginosa,0.42808540650665805
95.0,Rhodotorula mucilaginosa,0.42808540650665805
95.0,Rhodotorula mucilaginosa,0.42808540650665805
95.0,Rhodotorula mucilaginosa,-0.49329126720833444
95.0,Rhodotorula mucilaginosa,0.7206231447500927
95.0,Rhodotorula mucilaginosa,0.7206231447500927
95.0,Rhodotorula mucilaginosa,0.7206231447500927
95.0,Rhodotorula mucilaginosa,0.7206231447500927
95.0,Rhodotorula mucilaginosa,0.7206231447500927
96.0,Rhodotorula toruloides,0.29375953858502957
96.0,Rhodotorula toruloides,-0.1468809958120328
96.0,Rhodotorula toruloides,-0.1468809958120328
96.0,Rhodotorula toruloides,-0.1468809958120328
96.0,Rhodotorula toruloides,0.3873772504606328
96.0,Rhodotorula toruloides,0.35624792375094055
96.0,Rhodotorula toruloides,0.3924807094920112
96.0,Rhodotorula toruloides,0.6723024777524047
96.0,Rhodotorula toruloides,0.5593749385019163
96.0,Rhodotorula toruloides,0.5593749385019163
96.0,Rhodotorula toruloides,0.5593749385019163
96.0,Rhodotorula toruloides,0.2603198632805842
96.0,Rhodotorula toruloides,0.05378482605834697
96.0,Rhodotorula toruloides,0.05378482605834697
96.0,Rhodotorula toruloides,0.05378482605834697
96.0,Rhodotorula toruloides,0.05378482605834697
96.0,Rhodotorula toruloides,0.2939231330731706
96.0,Rhodotorula toruloides,-0.2721520797734741
96.0,Rhodotorula toruloides,-0.2721520797734741
96.0,Rhodotorula toruloides,-0.2721520797734741
96.0,Rhodotorula toruloides,-0.2721520797734741
96.0,Rhodotorula toruloides,-0.2721520797734741
97.0,Rhodotorula mucilaginosa,0.2792767944486753
97.0,Rhodotorula mucilaginosa,0.2536992689893322
97.0,Rhodotorula mucilaginosa,1.0379356274770175
97.0,Rhodotorula mucilaginosa,1.0379356274770175
97.0,Rhodotorula mucilaginosa,1.0379356274770175
97.0,Rhodotorula mucilaginosa,1.0379356274770175
97.0,Rhodotorula mucilaginosa,1.0379356274770175
97.0,Rhodotorula mucilaginosa,0.22805471315583453
97.0,Rhodotorula mucilaginosa,0.29361210901435536
97.0,Rhodotorula mucilaginosa,0.3530095977449008
97.0,Rhodotorula mucilaginosa,0.3530095977449008
97.0,Rhodotorula mucilaginosa,0.3530095977449008
97.0,Rhodotorula mucilaginosa,0.3530095977449008
97.0,Rhodotorula mucilaginosa,0.3530095977449008
97.0,Rhodotorula mucilaginosa,0.24026057439368642
97.0,Rhodotorula mucilaginosa,0.30088263342046734
97.0,Rhodotorula mucilaginosa,0.7668500887591021
97.0,Rhodotorula mucilaginosa,0.7668500887591021
97.0,Rhodotorula mucilaginosa,0.7668500887591021
97.0,Rhodotorula mucilaginosa,0.7668500887591021
97.0,Rhodotorula mucilaginosa,0.7668500887591021
97.0,Rhodotorula mucilaginosa,0.3627004005954271
97.0,Rhodotorula mucilaginosa,0.4710113452356518
97.0,Rhodotorula mucilaginosa,0.2856138431964965
97.0,Rhodotorula mucilaginosa,0.2856138431964965
97.0,Rhodotorula mucilaginosa,0.2856138431964965
97.0,Rhodotorula mucilaginosa,0.2856138431964965
97.0,Rhodotorula mucilaginosa,0.2856138431964965
98.0,Rhodotorula mucilaginosa,0.3249057886890178
98.0,Rhodotorula mucilaginosa,0.3172971911476459
98.0,Rhodotorula mucilaginosa,0.6972174183626422
98.0,Rhodotorula mucilaginosa,0.6972174183626422
98.0,Rhodotorula mucilaginosa,0.6972174183626422
98.0,Rhodotorula mucilaginosa,0.6972174183626422
98.0,Rhodotorula mucilaginosa,0.6972174183626422
98.0,Rhodotorula mucilaginosa,0.44272289734036024
98.0,Rhodotorula mucilaginosa,0.44272289734036024
98.0,Rhodotorula mucilaginosa,0.43799441110240445
98.0,Rhodotorula mucilaginosa,0.5509075489654889
98.0,Rhodotorula mucilaginosa,0.26411643716245975
98.0,Rhodotorula mucilaginosa,0.26411643716245975
98.0,Rhodotorula mucilaginosa,0.26411643716245975
98.0,Rhodotorula mucilaginosa,0.27413734501422765
98.0,Rhodotorula mucilaginosa,0.27995443135210757
98.0,Rhodotorula mucilaginosa,0.5861569274142153
98.0,Rhodotorula mucilaginosa,0.5861569274142153
98.0,Rhodotorula mucilaginosa,0.5861569274142153
98.0,Rhodotorula mucilaginosa,0.5861569274142153
98.0,Rhodotorula mucilaginosa,0.5861569274142153
98.0,Rhodotorula mucilaginosa,0.30509227875040573
98.0,Rhodotorula mucilaginosa,0.30509227875040573
98.0,Rhodotorula mucilaginosa,0.3747995883192556
98.0,Rhodotorula mucilaginosa,0.3747995883192556
98.0,Rhodotorula mucilaginosa,0.3747995883192556
98.0,Rhodotorula mucilaginosa,0.3747995883192556
98.0,Rhodotorula mucilaginosa,0.3747995883192556
99.0,Rhodotorula mucilaginosa,0.3362513736615588
99.0,Rhodotorula mucilaginosa,0.2909959791824684
99.0,Rhodotorula mucilaginosa,0.2909959791824684
99.0,Rhodotorula mucilaginosa,0.2650772456522722
99.0,Rhodotorula mucilaginosa,0.2650772456522722
99.0,Rhodotorula mucilaginosa,0.2650772456522722
99.0,Rhodotorula mucilaginosa,0.2650772456522722
99.0,Rhodotorula mucilaginosa,0.42044223391507357
99.0,Rhodotorula mucilaginosa,0.42044223391507357
99.0,Rhodotorula mucilaginosa,0.31177229455456407
99.0,Rhodotorula mucilaginosa,0.31177229455456407
99.0,Rhodotorula mucilaginosa,0.31177229455456407
99.0,Rhodotorula mucilaginosa,0.31177229455456407
99.0,Rhodotorula mucilaginosa,0.31177229455456407
99.0,Rhodotorula mucilaginosa,0.3016349765151601
99.0,Rhodotorula mucilaginosa,0.3353459109439495
99.0,Rhodotorula mucilaginosa,0.5111379970394191
99.0,Rhodotorula mucilaginosa,0.5123920052509242
99.0,Rhodotorula mucilaginosa,0.5111379970394191
99.0,Rhodotorula mucilaginosa,0.5111379970394191
99.0,Rhodotorula mucilaginosa,0.5111379970394191
99.0,Rhodotorula mucilaginosa,0.334529751114154
99.0,Rhodotorula mucilaginosa,0.3496095394112647
99.0,Rhodotorula mucilaginosa,0.29018403116695285
99.0,Rhodotorula mucilaginosa,0.29018403116695285
99.0,Rhodotorula mucilaginosa,0.29018403116695285
99.0,Rhodotorula mucilaginosa,0.29018403116695285
99.0,Rhodotorula mucilaginosa,0.29018403116695285
100.0,Rhodotorula mucilaginosa,0.2967405002162142
100.0,Rhodotorula mucilaginosa,0.2782525831004396
100.0,Rhodotorula mucilaginosa,0.2967405002162142
100.0,Rhodotorula mucilaginosa,-0.007904431218021334
100.0,Rhodotorula mucilaginosa,-0.007904431218021334
100.0,Rhodotorula mucilaginosa,-0.007904431218021334
100.0,Rhodotorula mucilaginosa,-0.007904431218021334
100.0,Rhodotorula mucilaginosa,0.4128707146559747
100.0,Rhodotorula mucilaginosa,0.44472026337116105
100.0,Rhodotorula mucilaginosa,0.8897944478549679
100.0,Rhodotorula mucilaginosa,0.8897944478549679
100.0,Rhodotorula mucilaginosa,0.8897944478549679
100.0,Rhodotorula mucilaginosa,0.8897944478549679
100.0,Rhodotorula mucilaginosa,0.8897944478549679
100.0,Rhodotorula mucilaginosa,0.3437569098358305
100.0,Rhodotorula mucilaginosa,0.33304108300260915
100.0,Rhodotorula mucilaginosa,0.3007706362548047
100.0,Rhodotorula mucilaginosa,0.3007706362548047
100.0,Rhodotorula mucilaginosa,0.45329856153016373
100.0,Rhodotorula mucilaginosa,0.3007706362548047
100.0,Rhodotorula mucilaginosa,0.3007706362548047
100.0,Rhodotorula mucilaginosa,0.3272700767015864
100.0,Rhodotorula mucilaginosa,0.3381456512609044
100.0,Rhodotorula mucilaginosa,0.34656334472094724
100.0,Rhodotorula mucilaginosa,0.46041005367950616
100.0,Rhodotorula mucilaginosa,0.4869519337409981
100.0,Rhodotorula mucilaginosa,0.4869519337409981
100.0,Rhodotorula mucilaginosa,0.4869519337409981
101.0,Rhodotorula sphaerocarpa,0.3394854908895049
101.0,Rhodotorula sphaerocarpa,0.3394854908895049
101.0,Rhodotorula sphaerocarpa,0.484640639388065
101.0,Rhodotorula sphaerocarpa,0.3158548157402415
101.0,Rhodotorula sphaerocarpa,0.4258960641468639
101.0,Rhodotorula sphaerocarpa,0.4258960641468639
